Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1972,0.49,0.26,1.02,0.66,3.09,1.24,0.16,1.17,0.86,0.38,1.25,1.68,12.26,Grant
1973,1.18,0.23,0.41,0.04,0.22,0.31,0.06,0.16,0.82,1.01,3.95,2.79,11.18,Grant
1974,0.7,0.99,1.19,0.65,0.48,0.07,1.18,0,0.13,0.04,1.72,2.58,9.73,Grant
1975,1.05,1.69,1.26,1.16,1.68,0.5,0.27,1.06,0.01,1.41,0.46,1.45,12,Grant
1976,0.61,0.63,0.61,0.96,0.91,0.92,0.33,1.28,0.09,0.28,0.13,0.26,7.01,Grant
1977,0.35,0.14,0.65,0.03,0.98,0.57,0.19,1.03,0.61,0.14,0.85,2.76,8.3,Grant
1978,1.35,1.34,0.95,1.65,0.58,0.05,1.65,1.36,0.7,0,0.69,0.68,11,Grant
1979,0.36,0.92,0.06,0.61,0.89,0.46,0.1,0.84,0.42,1.09,1.41,1.36,8.52,Grant
1980,2.04,3.12,1.11,1.48,3.32,0.99,0.06,0.47,1.53,0.9,1.01,1.97,18,Grant
1981,0.77,1.68,0.48,0.05,2.9,0.9,0.82,0.17,0.69,1.31,0.64,2.03,12.44,Grant
1982,0.61,0.76,1.05,0.59,0.41,1.41,0.63,0.26,0.53,0.84,1.43,1.14,9.66,Grant
1983,1.24,1.93,2.64,0.92,0.84,M,1.62,0.35,0.37,0.53,3.54,2.09,M,Grant
1984,0.48,0.92,1.43,1.19,1.16,2.62,0.76,0.03,0.24,0.53,3.07,0.57,13,Grant
1985,0.3,0.69,0.18,0,0.29,0.29,0.03,0.04,2.08,0.55,1.87,0.96,7.28,Grant
1986,2.19,2.15,0.95,0.95,0.46,0.05,0.13,0.02,2.08,0.58,0.43,0.67,10.66,Grant
1987,0.97,0.21,2.29,0.31,0.95,0.49,M,M,T,0.03,0.47,1.77,M,Grant
1988,0.67,0.03,0.55,0.98,1.09,0.69,0,0,0.42,0.31,2.15,0.87,7.76,Grant
1989,0.32,0.46,1.38,0.69,2.45,0.33,0.03,0.97,0.02,0.45,0.77,0.31,8.18,Grant
1990,1.12,0.54,0.36,1.25,1.95,1.86,1.27,1.43,0,0.87,0.2,0.4,11.25,Grant
1991,0.95,0.59,0.93,0.39,2.06,2.12,0.5,0.49,0.2,0.21,2.1,0.49,11.03,Grant
1992,1.62,0.93,0.68,1.1,0.12,0.97,1.92,0.1,0.15,0.62,1.33,1.93,11.47,Grant
1993,0.5,0.79,0.78,2.19,M,1.77,2.94,0.59,0.53,0.04,0.17,1.99,M,Grant
1994,0.39,0.44,0.14,1.67,1.57,0.67,0.09,0.04,0.07,0.65,1.21,1.23,8.17,Grant
1995,2.11,0.66,2.07,0.77,1.16,1.55,0.52,0.11,0.69,0.81,1.74,1.89,14.08,Grant
1996,1.04,1.75,0.48,1.27,1.61,2.58,0.39,0.03,0.7,1.63,1.38,3.44,16.3,Grant
1997,1.11,1.5,1.35,1.26,1.72,0.96,1.78,1.12,1,1.16,0.93,0.66,14.55,Grant
1998,M,1.46,1.12,0.52,1.7,M,0.45,0.02,0.12,0.21,1.65,2.37,M,Grant
1999,0.93,1.82,0.49,0.31,1.14,0.94,1.02,0.55,0.01,0.08,1.45,1.15,9.89,Grant
2000,1.31,1.09,1.55,0.58,0.81,M,0.51,0,0.08,0.37,0.97,M,M,Grant
2001,0.53,0.48,1.24,0.51,0.35,0.68,0.06,0.12,0.14,0.67,2.11,1.84,M,Grant
2002,1.03,0.65,0.2,0.19,0.61,0.32,0.1,0.06,0.03,0.07,0.98,2.69,M,Grant
2003,2.4,0.67,0.68,1.55,0.28,0.04,0,0.28,0.27,0.45,0.27,0.64,M,Grant
2004,M,0.83,0.61,M,0.9,0.28,0.17,1.07,0.48,0.87,0.11,0.91,M,Grant
2005,0.98,0.01,0.58,1.55,2.42,1.27,M,0.1,0.08,1.19,M,2.32,M,Grant
2006,2.22,1.02,0.81,2.01,1.35,1.4,0.16,0,0.27,1.49,1.46,0.83,13.02,Grant
2007,0.22,0.44,0.47,0.28,0.2,1.35,0.62,0.25,0.63,0.53,1.01,0.88,6.88,Grant
2008,1.1,0.18,0.97,0.47,0.24,0.72,0,0.15,0.24,0.45,1.33,1.66,M,Grant
2009,0.82,0.69,0.53,0.62,0.71,0.21,0.47,0.01,0.13,1.03,0.87,1.01,7.1,Grant
2010,1.06,1.25,0.69,0.74,2.15,2.31,0.1,0.04,1.19,1.15,1.03,0.99,12.7,Grant
2011,0.48,0.48,2.19,1.73,2.6,0.51,0.23,0,0.14,0.65,0.55,0.46,10.02,Grant
2012,0.9,0.61,4.13,1.15,0.45,3.66,0.5,0,0,1.42,1.75,1.23,15.8,Grant
2013,0.67,0.14,0.83,0.84,0.93,1.55,0.43,1.14,0.65,0.16,0.81,0.09,8.24,Grant
2014,0.49,0.65,1.41,1.23,0.84,1.39,0.06,1.76,0.35,1.73,1.44,1.43,12.78,Grant
2015,1.04,0.96,0.82,0.23,0.91,0.09,0.43,0.03,0.06,0.76,0.99,3.23,9.55,Grant
2016,1.9,0.43,1.82,0.65,0.96,1.28,0.58,0,0.42,3.98,1.43,0.79,14.24,Grant
2017,1.17,2.67,1.8,1.78,1.31,0.7,0,0,0.16,0.73,1.5,0.72,12.54,Grant
2018,2.04,0.74,1.4,1.4,0.55,0.15,0.03,0.04,0.02,1.45,0.94,1.29,10.05,Grant
2019,0.94,0.96,0.97,0.74,1.57,0.03,0.27,1.27,1.71,0.85,0.22,0.76,10.29,Grant
2020,1.75,0.86,0.36,0.21,1.17,1.78,0.02,0.3,0.6,0.93,1.08,2.37,11.43,Grant
2021,1.56,0.26,0.12,0.4,0.06,0.55,0,0.5,0.9,0.95,1.73,0.8,7.83,Grant
2022,0.63,0.09,0.63,1.14,0.79,2.34,0.6,M,0.02,M,M,M,M,Grant
