"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1973","4.51","2.21","2.84","1.28","2.31","1.90","0.11","0.72","3.28","3.39","12.92","10.44","45.91"
"1974","9.02","5.18","5.84","3.06","2.40","0.88","2.91","0.18","0.22","2.25","7.24","6.94","46.12"
"1975","8.55","5.74","4.04","2.13","1.64","1.13","0.54","2.68","0.00","6.35","3.97","7.37","44.14"
"1976","5.50","5.08","3.06","2.58","2.78","0.98","1.12","3.66","1.02","1.87","1.13","1.64","30.42"
"1977","1.35","2.33","3.57","0.97","4.16","1.45","0.40","3.05","3.80","2.45","5.64","8.87","38.04"
"1978","5.15","4.68","1.83","4.16","3.94","1.22","1.35","2.90","M","1.09","3.54","3.60","M"
"1979","2.92","7.19","2.73","3.78","2.15","0.71","0.41","1.62","2.34","5.79","3.80","6.75","40.19"
"1980","8.85","5.04","3.38","3.55","1.74","1.91","0.26","0.48","1.70","1.64","6.78","10.83","46.16"
"1981","1.93","4.58","2.91","2.66","3.90","3.45","0.49","0.09","2.33","4.06","4.40","8.91","39.71"
"1982","7.53","6.82","3.12","3.58","0.44","1.24","1.08","1.42","4.33","4.98","4.16","M","M"
"1983","7.13","8.71","6.20","2.81","1.86","3.65","3.75","2.38","1.06","2.29","10.58","5.86","56.28"
"1984","3.05","M","4.81","3.76","4.28","4.02","0.00","0.13","1.81","4.63","11.74","3.12","M"
"1985","0.29","2.92","3.81","1.40","1.89","2.88","0.31","0.76","3.21","3.25","4.77","2.39","M"
"1986","6.66","6.46","3.33","2.34","3.23","0.69","1.28","0.10","4.38","2.04","7.44","4.76","42.71"
"1987","6.84","5.00","6.99","2.22","1.97","0.46","1.72","0.60","0.52","0.45","2.40","8.76","37.93"
"1988","5.73","2.11","4.47","3.75","3.24","2.88","0.44","0.20","1.41","0.25","9.50","3.00","36.98"
"1989","4.01","2.88","7.16","2.32","2.18","0.75","1.11","1.71","0.92","2.60","3.64","3.23","32.51"
"1990","9.27","3.92","2.96","2.41","2.47","1.65","0.69","0.91","0.26","5.71","4.31","3.58","38.14"
"1991","3.23","3.95","4.70","4.59","3.38","2.15","0.12","1.18","0.04","1.91","6.91","5.18","37.34"
"1992","4.71","4.40","2.05","4.24","0.17","0.64","0.05","0.71","1.50","2.15","6.04","6.12","32.78"
"1993","3.94","0.81","4.59","7.72","4.41","1.78","1.53","0.29","0.00","1.49","1.34","6.16","34.06"
"1994","4.65","5.01","2.52","2.32","1.05","2.45","T","0.10","1.07","5.72","7.97","7.58","40.44"
"1995","7.69","3.41","4.25","4.19","1.98","2.05","1.32","M","1.98","4.62","10.68","6.63","M"
"1996","7.44","10.58","2.85","5.40","4.65","0.94","0.70","0.23","2.79","M","M","M","M"
"1997","M","2.35","6.88","3.62","2.00","3.07","0.65","1.77","3.00","7.37","5.11","4.72","M"
"1998","7.46","5.72","4.69","1.01","6.18","1.37","0.40","0.00","1.27","3.92","11.15","7.06","50.23"
"1999","7.74","8.91","4.67","1.79","2.22","2.44","0.15","0.79","0.14","2.50","7.51","4.93","43.79"
"2000","6.38","5.62","3.53","1.79","3.07","1.01","0.21","0.35","M","3.76","2.99","2.17","M"
"2001","2.07","1.62","3.21","2.55","1.34","2.72","0.76","0.90","1.54","3.50","7.72","7.75","35.68"
"2002","7.20","3.65","4.15","2.46","2.39","1.36","0.44","0.21","1.23","0.68","2.45","10.41","M"
"2003","8.36","3.35","5.90","6.64","1.77","0.03","T","0.10","1.24","2.77","4.37","8.57","43.10"
"2004","4.59","4.61","2.22","2.21","1.68","1.21","0.02","2.58","1.41","4.07","2.61","4.03","31.24"
"2005","2.90","1.26","5.09","4.28","4.97","2.74","0.84","0.15","M","5.64","6.31","7.63","M"
"2006","11.66","3.11","4.42","2.50","M","1.31","0.39","0.10","1.42","2.01","M","8.03","M"
"2007","M","4.42","3.43","2.01","1.29","1.92","0.66","0.49","1.62","3.38","4.86","10.51","M"
"2008","5.96","2.75","4.38","2.69","1.19","0.67","0.50","1.81","0.27","1.79","5.19","5.38","32.58"
"2009","6.34","1.23","3.24","3.05","3.36","1.03","0.18","0.89","1.33","3.47","6.90","4.35","35.37"
"2010","7.21","4.15","3.85","3.74","5.29","4.34","0.36","0.00","3.20","4.43","7.05","9.42","53.04"
"2011","5.01","4.24","7.58","4.65","2.79","0.63","1.17","0.06","0.78","2.73","7.16","2.74","39.54"
"2012","6.85","2.98","8.02","3.76","3.49","3.24","M","0.00","0.06","3.58","7.07","6.99","M"
"2013","3.83","1.27","1.33","1.99","4.59","2.08","0.00","0.88","5.66","1.12","2.75","2.01","27.51"
"2014","2.79","5.56","6.21","3.60","2.33","2.31","0.65","0.26","1.06","6.37","3.73","5.72","40.59"
"2015","3.07","3.94","4.50","1.74","1.00","0.86","0.61","1.38","0.96","1.78","6.24","15.32","41.40"
"2016","7.52","3.84","5.61","2.04","2.01","1.26","0.63","0.38","1.38","8.93","11.95","8.86","54.41"
"2017","9.22","10.00","7.90","4.04","4.62","3.51","T","0.18","2.28","4.91","6.76","3.77","57.19"
"2018","9.02","1.80","5.47","8.45","0.22","0.98","0.01","0.66","0.91","3.86","2.56","5.59","39.53"
"2019","3.07","7.86","1.27","4.53","3.36","0.57","0.43","1.49","5.20","2.90","1.40","4.47","36.55"
"2020","7.78","1.83","4.31","3.64","4.14","3.46","0.85","0.24","1.61","1.75","6.97","5.67","42.25"
"2021","7.53","4.26","1.63","0.57","1.14","1.31","0.00","0.15","3.52","6.83","6.86","6.54","40.34"
"2022","3.62","2.14","4.39","4.89","3.91","5.26","1.25","0.00","M","M","M","M","M"
