Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa),County
1895-01,3.33,17.6,26.2,34.8,19,0.42,2.8,Yakima
1895-02,0.33,26.1,36.5,46.8,23.7,0.74,6.23,Yakima
1895-03,0.26,28.7,41.4,54.1,25.6,1.05,9.42,Yakima
1895-04,0.36,35,50.8,66.6,30.5,1.56,16.66,Yakima
1895-05,0.69,41.5,56.4,71.3,35.3,2.11,19.29,Yakima
1895-06,0.02,48.5,65.4,82.3,40.6,3.13,29.46,Yakima
1895-07,0.13,50.6,67.8,85,44.8,2.82,31.55,Yakima
1895-08,0,49.2,68.1,87,44.6,2.33,34.36,Yakima
1895-09,0.6,41.7,55.4,69.1,38.1,1.61,16.92,Yakima
1895-10,0,32.2,50.2,68.2,32.5,0.62,17.58,Yakima
1895-11,0.39,24.4,37,49.7,25.9,0.4,7.17,Yakima
1895-12,4.04,22.5,30.5,38.5,24.1,0.46,2.97,Yakima
1896-01,2.48,21.3,29.5,37.6,23.1,0.42,3.04,Yakima
1896-02,0.39,28.6,38.5,48.5,28,0.68,6.32,Yakima
1896-03,0.45,26.8,39.8,52.8,24.4,0.95,8.88,Yakima
1896-04,0.63,33.4,47.4,61.3,28.7,1.44,13.23,Yakima
1896-05,0.98,40.2,53.7,67.3,36.1,1.62,15.64,Yakima
1896-06,0.12,48.1,64.1,80.1,40.9,2.94,26.91,Yakima
1896-07,0,57.2,75.1,93.1,47.7,4.83,42.67,Yakima
1896-08,0.42,51.6,68.9,86.2,46.8,2.51,32.71,Yakima
1896-09,0.28,43.1,58.6,74,39.9,1.58,20.8,Yakima
1896-10,0.21,34,49.3,64.6,33.9,0.72,14.47,Yakima
1896-11,4.42,19.3,29.2,39.1,21.1,0.44,3.6,Yakima
1896-12,1.7,27,33.3,39.6,28.7,0.57,2.68,Yakima
1897-01,0.74,22.2,29,35.8,23.7,0.46,2.33,Yakima
1897-02,2.62,25.3,34.4,43.5,27.3,0.36,4.37,Yakima
1897-03,1.56,25.8,36.5,47.3,24.2,0.84,6.36,Yakima
1897-04,0.17,38.4,53.7,69.1,33.1,1.82,18.19,Yakima
1897-05,0.24,45.4,62.2,79,38.2,2.64,26.42,Yakima
1897-06,0.75,50.2,64.7,79.1,44.1,2.73,24.45,Yakima
1897-07,0.27,50.7,66.7,82.7,45,2.75,28.64,Yakima
1897-08,0.05,54,73,91.9,47.1,3.48,40.91,Yakima
1897-09,0.45,42.4,58.3,74.1,40.4,1.31,20.63,Yakima
1897-10,0.38,33.2,48.8,64.4,32.7,0.74,14.35,Yakima
1897-11,2.98,28.5,37.2,45.9,29.8,0.44,4.7,Yakima
1897-12,2.88,22.6,29,35.4,24.4,0.44,2.07,Yakima
1898-01,0.82,16.9,25.8,34.8,18.9,0.41,2.81,Yakima
1898-02,0.67,30,38.8,47.7,29.6,0.7,5.52,Yakima
1898-03,0.17,27.8,40.4,53,24.3,1.11,9.06,Yakima
1898-04,0.12,34.5,50.2,65.9,29,1.64,16.64,Yakima
1898-05,0.38,41.2,57.3,73.4,35.7,1.96,21.17,Yakima
1898-06,0.54,48.2,64.1,80,41.3,2.78,26.7,Yakima
1898-07,0.13,53.2,70.7,88.1,45.9,3.74,35.6,Yakima
1898-08,0.09,55.4,73.1,90.8,48.6,3.49,38.42,Yakima
1898-09,0.34,44.9,60.5,76.1,41.4,1.88,22.15,Yakima
1898-10,0.15,33.4,47.5,61.7,32,0.89,12.67,Yakima
1898-11,1.31,28.2,36.7,45.3,29.4,0.44,4.45,Yakima
1898-12,0.73,17.2,25.4,33.6,18.9,0.4,2.53,Yakima
1899-01,2.84,20.8,29.1,37.3,21,0.53,3.25,Yakima
1899-02,0.96,20.7,30,39.3,20.2,0.58,4.04,Yakima
1899-03,0.18,28.5,40.6,52.6,25.7,1.04,8.58,Yakima
1899-04,0.39,33.6,47.7,61.7,28,1.63,13.74,Yakima
1899-05,0.37,39.2,53.2,67.2,33.3,1.91,16.4,Yakima
1899-06,0.1,45.2,61.1,76.9,39.6,2.41,23.62,Yakima
1899-07,0.08,52.3,70.2,88.2,45.5,3.24,36.1,Yakima
1899-08,0.98,48.1,62.5,77,45.7,1.59,21.67,Yakima
1899-09,0.54,44,62.4,80.9,42.9,1,27.1,Yakima
1899-10,0.97,34.9,47.5,60,34.4,0.74,11,Yakima
1899-11,2.41,35.5,44.2,53,36.3,0.5,6.23,Yakima
1899-12,1.2,26.1,33.2,40.3,27,0.49,3.1,Yakima
1900-01,1.16,26.6,34.6,42.5,26.5,0.61,4.05,Yakima
1900-02,0.74,24.9,33.8,42.7,23.9,0.67,4.56,Yakima
1900-03,0.92,34.5,47.3,60.1,32,1.11,11.59,Yakima
1900-04,0.69,36.7,51.7,66.7,32.5,1.5,16.23,Yakima
1900-05,0.21,43.1,58,72.9,36.4,2.37,20.68,Yakima
1900-06,0.43,49.7,65.9,82.1,41.8,3.16,29.09,Yakima
1900-07,0.12,51.7,69.8,87.8,45.3,3.08,35.53,Yakima
1900-08,0.27,48.8,64.3,79.7,45.4,1.91,24.98,Yakima
1900-09,1,44,58.5,73,42.4,1.21,18.82,Yakima
1900-10,1,35.2,47.9,60.5,34.7,0.75,11.27,Yakima
1900-11,1.39,25.1,35.2,45.3,26.6,0.42,5.09,Yakima
1900-12,1.32,30.5,37.2,43.9,31.7,0.47,3.34,Yakima
1901-01,2.48,22.5,30.1,37.7,23.7,0.47,2.92,Yakima
1901-02,2.37,25,34,43,26.6,0.42,4.11,Yakima
1901-03,0.35,29.4,41.7,54.1,26.3,1.08,9.34,Yakima
1901-04,0.16,32,46.9,61.8,26.5,1.53,14.09,Yakima
1901-05,0.58,42.2,57.5,72.9,37.3,1.88,20.36,Yakima
1901-06,1.03,44.4,58.6,72.9,40.9,1.55,19.27,Yakima
1901-07,0.06,49.5,66.6,83.7,43.9,2.57,30.66,Yakima
1901-08,0.13,52.6,71.9,91.2,46.1,3.13,40.45,Yakima
1901-09,1.23,41.5,55.8,70,40.9,0.9,16.72,Yakima
1901-10,0.08,38.4,55,71.6,38.5,0.72,18.95,Yakima
1901-11,1.47,29.3,40.2,51.1,30.3,0.43,6.83,Yakima
1901-12,1.59,24.7,32.7,40.6,26.3,0.43,3.36,Yakima
1902-01,0.98,21.1,28.9,36.7,22.3,0.46,2.86,Yakima
1902-02,3.01,25.5,34.5,43.5,27.6,0.32,4.12,Yakima
1902-03,0.48,29.6,41.5,53.5,27.2,1.01,8.74,Yakima
1902-04,1.71,34.7,47.5,60.3,33.2,1.01,11.57,Yakima
1902-05,0.83,42.7,55.9,69.1,38.5,1.81,16.68,Yakima
1902-06,0.05,45.2,61.2,77.1,38.9,2.36,24.05,Yakima
1902-07,0.62,48.7,65.6,82.5,45.4,1.79,28.48,Yakima
1902-08,0,49.4,67.5,85.5,44.6,2.28,32.49,Yakima
1902-09,0.11,40.3,58.1,75.9,37.8,1.33,23.34,Yakima
1902-10,0.77,35.3,50.9,66.4,36,0.58,15.19,Yakima
1902-11,1.89,28.9,37.8,46.7,30.2,0.44,4.89,Yakima
1902-12,2.74,19.9,26.9,34,22,0.43,2.12,Yakima
1903-01,1.45,23.3,30.2,37.1,24.2,0.5,2.64,Yakima
1903-02,0.43,17.4,29.2,41,18.6,0.48,4.85,Yakima
1903-03,0.52,29,40.2,51.3,27.3,0.9,7.68,Yakima
1903-04,0.35,32,46.4,60.7,26.8,1.46,13.23,Yakima
1903-05,0.04,40,55.4,70.8,33.7,2.07,19.41,Yakima
1903-06,1.06,50.6,66.1,81.7,44.1,2.84,27.85,Yakima
1903-07,0.18,48.7,65.8,82.8,44.4,2.24,29.2,Yakima
1903-08,0.49,51,67,82.9,46.5,2.26,28.36,Yakima
1903-09,0.35,42.3,56.9,71.5,39.1,1.5,18.65,Yakima
1903-10,0.4,33.7,49.3,64.9,33.6,0.74,14.59,Yakima
1903-11,2.84,28.1,36.1,44.2,29.9,0.4,3.94,Yakima
1903-12,0.55,23.8,29.7,35.6,25.4,0.43,1.94,Yakima
1904-01,0.81,24.4,33.1,41.8,24.8,0.56,4.12,Yakima
1904-02,3.32,21.5,31.3,41,23.9,0.31,4.06,Yakima
1904-03,1.73,27.3,37,46.7,26,0.82,5.81,Yakima
1904-04,0.82,37.1,51.9,66.7,33.7,1.39,16.06,Yakima
1904-05,0.02,39.7,56,72.3,32.5,2.14,21.05,Yakima
1904-06,0.44,45.5,62.4,79.3,38.8,2.66,26.7,Yakima
1904-07,1.14,52.4,68.6,84.8,49.7,1.86,29.49,Yakima
1904-08,0.17,50.3,69.5,88.7,44.2,2.78,37.18,Yakima
1904-09,0.23,43.6,61.9,80.1,41,1.58,26.92,Yakima
1904-10,0.54,35.8,51.1,66.3,36.3,0.62,15.01,Yakima
1904-11,0.61,32.5,42.8,53.2,34.2,0.36,6.9,Yakima
1904-12,1.33,24.9,32.5,40,26,0.47,3.18,Yakima
1905-01,1.75,23.4,30.5,37.5,25.1,0.46,2.61,Yakima
1905-02,0.34,20.9,32,43,20.9,0.55,5.18,Yakima
1905-03,0.67,33.8,46.4,59,31,1.1,11.21,Yakima
1905-04,0.17,34.6,51.1,67.6,29.2,1.58,17.84,Yakima
1905-05,0.68,41.2,55.8,70.5,36.1,1.84,18.38,Yakima
1905-06,2.56,48.3,62.8,77.2,45.6,1.61,21.95,Yakima
1905-07,0,53.2,71.6,90,45.2,3.57,38.9,Yakima
1905-08,0.19,50.1,68.3,86.5,44.7,2.63,33.4,Yakima
1905-09,0.38,46.3,61.5,76.6,43.3,1.67,22.19,Yakima
1905-10,1.32,31.5,44.4,57.4,32.4,0.48,9.65,Yakima
1905-11,0.57,23.7,37,50.4,25.5,0.34,7.53,Yakima
1905-12,0.74,24,30.2,36.4,25.8,0.42,2.05,Yakima
1906-01,1.24,22.2,31.1,39.9,22.5,0.55,3.79,Yakima
1906-02,1.24,29.2,37.2,45.1,29.2,0.61,4.45,Yakima
1906-03,1.4,26.7,39.3,52,25.7,0.79,8.28,Yakima
1906-04,0.11,36.8,53.8,70.7,30.8,1.9,20.05,Yakima
1906-05,0.9,42,56.9,71.8,38.4,1.63,18.99,Yakima
1906-06,0.89,43.9,59.4,75,39.9,1.87,21.55,Yakima
1906-07,0.09,57.6,76.9,96.1,48.1,5,47.8,Yakima
1906-08,0.03,50.8,69.7,88.6,45.6,2.64,36.26,Yakima
1906-09,0.39,43.6,61.2,78.8,41.9,1.29,24.89,Yakima
1906-10,0.01,36.3,51.6,66.9,36.1,0.75,15.4,Yakima
1906-11,2.79,29.2,38.3,47.4,30.4,0.46,5.11,Yakima
1906-12,2.65,25.6,31.3,37.1,27.2,0.46,2.02,Yakima
1907-01,2.74,8.2,18.1,28,11,0.36,2.28,Yakima
1907-02,1.71,25.9,34.8,43.7,26,0.57,4.64,Yakima
1907-03,1.48,29,40.5,52,28.2,0.78,7.78,Yakima
1907-04,0.7,32.3,48,63.7,27.4,1.51,15.2,Yakima
1907-05,0.64,43.5,59.9,76.4,38.5,2.01,23.41,Yakima
1907-06,0.91,46.8,62,77.2,42.6,2.07,23.09,Yakima
1907-07,0.32,51,69.9,88.9,46,2.57,36.72,Yakima
1907-08,0.64,47.6,64,80.3,45.3,1.59,25.64,Yakima
1907-09,0.98,42.9,59.6,76.3,42.8,0.74,21.92,Yakima
1907-10,0.27,37,55.4,73.8,37.6,0.62,21.11,Yakima
1907-11,0.84,28.2,41,53.8,29.6,0.38,8.38,Yakima
1907-12,3.19,25.6,32.9,40.2,26.7,0.48,3.1,Yakima
1908-01,0.73,21.7,30.8,40,23.3,0.44,3.72,Yakima
1908-02,0.31,23.5,34.6,45.8,23.4,0.59,5.84,Yakima
1908-03,0.54,30.6,43,55.4,27.2,1.14,9.83,Yakima
1908-04,0.15,34.2,50.7,67.2,28.9,1.65,17.57,Yakima
1908-05,0.75,40,54.1,68.3,36.2,1.59,16.47,Yakima
1908-06,0.14,46.3,62.2,78.2,40.3,2.43,25.24,Yakima
1908-07,0.75,53,72,90.9,48.6,2.78,38.78,Yakima
1908-08,0.15,49.8,68.5,87.2,45.1,2.28,34.69,Yakima
1908-09,0.03,42.2,61.1,80.1,40.3,1.27,27.03,Yakima
1908-10,1.39,34.7,49.2,63.7,36.1,0.42,12.93,Yakima
1908-11,0.57,28.6,41.2,53.9,30.5,0.35,8.28,Yakima
1908-12,0.78,20.7,29.4,38,22.9,0.39,3.11,Yakima
1909-01,2.73,11.5,20.5,29.5,14.2,0.33,2.11,Yakima
1909-02,1.17,27.1,36.4,45.8,27.2,0.63,5.19,Yakima
1909-03,0.3,29.2,43.7,58.2,26.5,1.04,11.65,Yakima
1909-04,0,32.4,47.7,63.1,26.6,1.63,14.92,Yakima
1909-05,0.3,39.6,55.4,71.2,34.9,1.73,19.36,Yakima
1909-06,0.49,46.7,63.8,80.9,41.4,2.31,27.7,Yakima
1909-07,0.51,48.9,66.3,83.6,46.4,1.69,29.57,Yakima
1909-08,0,46.4,66.3,86.1,42.3,1.92,34.1,Yakima
1909-09,0.58,45.2,62.3,79.4,43.8,1.04,25.13,Yakima
1909-10,0.73,35.3,50.3,65.3,34.8,0.75,14.64,Yakima
1909-11,3.16,30.2,39.2,48.2,32.1,0.36,5.01,Yakima
1909-12,1.86,15.2,23.2,31.1,16.4,0.44,2.24,Yakima
1910-01,0.9,16.7,25.3,33.9,18.7,0.41,2.58,Yakima
1910-02,1.08,20.1,29.3,38.5,21,0.48,3.65,Yakima
1910-03,0.43,33.4,47.4,61.4,30.8,1.14,12.81,Yakima
1910-04,0.47,36.9,53.1,69.3,31.7,1.77,18.73,Yakima
1910-05,0.62,43.2,61,78.8,37.4,2.19,26.4,Yakima
1910-06,0.48,46.8,62.8,78.8,40.4,2.6,25.53,Yakima
1910-07,0,51.1,70.8,90.4,44.6,3.1,39.63,Yakima
1910-08,0.05,46,64.6,83.2,42.5,1.91,30.19,Yakima
1910-09,0.44,42.8,59.2,75.6,41.2,1.26,21.71,Yakima
1910-10,0.41,38.7,52.2,65.7,38.4,0.82,14.06,Yakima
1910-11,2.81,29,38.3,47.7,30.3,0.45,5.28,Yakima
1910-12,0.98,25.8,32.8,39.7,27.2,0.47,2.84,Yakima
1911-01,0.84,21.4,30.6,39.7,21.7,0.53,3.8,Yakima
1911-02,0.47,21.8,32.1,42.5,21.8,0.56,4.83,Yakima
1911-03,0.23,29.3,44.8,60.3,25.8,1.09,13.06,Yakima
1911-04,0.13,31.5,48.5,65.5,26.1,1.52,16.71,Yakima
1911-05,1.37,40.1,54.2,68.3,36.3,1.56,16.61,Yakima
1911-06,0.48,49,64.4,79.7,42.6,2.78,26.03,Yakima
1911-07,0.02,53.5,71.7,89.9,45.6,3.83,38.64,Yakima
1911-08,0.15,50.7,68.2,85.7,45.4,2.59,32.52,Yakima
1911-09,2.5,43,56.9,70.9,42.9,0.8,16.57,Yakima
1911-10,0.39,34.3,49.6,64.9,33.8,0.84,14.57,Yakima
1911-11,0.26,24.4,36.8,49.3,25.5,0.45,6.97,Yakima
1911-12,0.78,24.2,33,41.7,24.8,0.5,4.03,Yakima
1912-01,4.5,18.9,27.2,35.5,20.1,0.42,2.83,Yakima
1912-02,1.2,27.8,37.5,47.3,27.8,0.65,5.63,Yakima
1912-03,0.75,27.4,40.8,54.3,24.4,1,9.7,Yakima
1912-04,0.83,35.6,49.4,63.2,31.9,1.39,13.77,Yakima
1912-05,0.66,43.9,59,74.2,36.9,2.43,21.66,Yakima
1912-06,0.81,48.7,65.7,82.8,42.7,2.66,29.49,Yakima
1912-07,0.29,53.1,69.1,85.1,46.6,3.2,31.13,Yakima
1912-08,0.71,49.8,65.6,81.5,45.9,2.1,26.62,Yakima
1912-09,0.21,43.4,58.9,74.5,38.4,1.7,21.7,Yakima
1912-10,0.56,33.3,46.7,60.1,32.3,0.8,11.54,Yakima
1912-11,1.34,30.9,40.5,50.1,31.5,0.5,6.06,Yakima
1912-12,1.72,23.9,32.7,41.4,24.9,0.47,3.89,Yakima
1913-01,2.19,17.1,26.4,35.8,17.8,0.45,3.29,Yakima
1913-02,0.57,19.3,29.2,39.2,18.7,0.54,4.19,Yakima
1913-03,0.38,28.8,40.3,51.8,25.3,1.1,8.23,Yakima
1913-04,0.75,35.6,50.5,65.3,31.2,1.5,15.61,Yakima
1913-05,1.14,42.1,57.1,72,38.1,1.68,19.27,Yakima
1913-06,1.11,49.7,64.5,79.4,44.1,2.56,24.86,Yakima
1913-07,0.12,53.2,70,86.8,45.7,3.45,33.88,Yakima
1913-08,0.02,51,69.2,87.4,45.6,2.7,34.67,Yakima
1913-09,0.3,43.8,60.2,76.5,40.4,1.6,23,Yakima
1913-10,1.18,35.5,48.8,62.1,35.5,0.64,12,Yakima
1913-11,1.4,31.3,40.6,50,32.5,0.43,5.74,Yakima
1913-12,1.32,24.5,31,37.5,26.2,0.41,2.33,Yakima
1914-01,2.81,25.9,33.9,41.9,26.7,0.5,3.71,Yakima
1914-02,0.79,26.8,34.3,41.9,26.7,0.6,3.75,Yakima
1914-03,0.08,32.9,45.9,58.9,29.2,1.23,11.62,Yakima
1914-04,0.96,37.1,51.5,65.9,33.1,1.5,15.47,Yakima
1914-05,0.66,43.8,59.8,75.8,38.7,2.05,22.82,Yakima
1914-06,0.72,47.5,62.3,77.1,41.6,2.48,23.31,Yakima
1914-07,0.32,54.1,72,90,46.8,3.02,38.32,Yakima
1914-08,0,50.6,69.8,88.9,44.7,2.74,37.31,Yakima
1914-09,1.15,43.2,58,72.9,40.6,1.4,19.25,Yakima
1914-10,1.19,39.4,52.1,64.8,40.2,0.54,12.57,Yakima
1914-11,0.47,31.3,40.1,48.9,31.8,0.51,5.47,Yakima
1914-12,1.01,13.7,21.8,29.9,14,0.44,2.32,Yakima
1915-01,1.72,17.1,25.3,33.4,17.2,0.5,2.64,Yakima
1915-02,1.73,27.9,36.7,45.6,28.1,0.58,4.83,Yakima
1915-03,0.92,34.3,47.3,60.3,31.7,1.09,11.75,Yakima
1915-04,0.53,38.6,54.1,69.7,34,1.67,18.42,Yakima
1915-05,1.2,43.6,56.8,69.9,38.6,2,17.21,Yakima
1915-06,0.27,48.2,63.9,79.6,41.1,2.83,26.08,Yakima
1915-07,0.79,53.7,69.4,85.1,47.6,3.1,30.96,Yakima
1915-08,0,53.5,72.9,92.4,46.5,3.41,41.97,Yakima
1915-09,0.14,44.2,60.3,76.3,38.9,1.78,23.28,Yakima
1915-10,0.27,38.1,52.2,66.2,36.9,0.97,14.74,Yakima
1915-11,2.65,26.8,35.9,45,27.8,0.48,4.72,Yakima
1915-12,2.19,22.2,30.2,38.2,23.1,0.49,3.13,Yakima
1916-01,1.57,8.9,17.3,25.8,10.8,0.37,1.73,Yakima
1916-02,2.48,25,32.2,39.5,26.2,0.4,3,Yakima
1916-03,1.62,32.1,43,53.8,30.3,0.95,8.25,Yakima
1916-04,0.36,36.3,50.7,65,31.3,1.66,15.25,Yakima
1916-05,0.27,39.6,53.6,67.7,32.9,2.13,16.94,Yakima
1916-06,1.05,47.1,62.4,77.7,41.7,2.36,23.83,Yakima
1916-07,1.25,50,65,80,48.6,1.32,23.86,Yakima
1916-08,0.01,52.1,69.6,87.1,46.1,2.93,34.08,Yakima
1916-09,0.14,45.5,61.6,77.8,41.6,1.77,23.92,Yakima
1916-10,0.16,34,50.5,66.9,33.3,0.77,16.25,Yakima
1916-11,0.92,23.6,34.3,44.9,24.6,0.44,5.29,Yakima
1916-12,1.3,18.9,27,35.1,19.3,0.49,2.85,Yakima
1917-01,0.58,18.9,28.4,37.9,18.4,0.55,3.85,Yakima
1917-02,0.82,25.7,34.3,42.8,24.7,0.63,4.44,Yakima
1917-03,0.44,26.3,37.1,47.9,23.6,0.97,6.74,Yakima
1917-04,0.9,34.2,46.4,58.6,30,1.44,11.18,Yakima
1917-05,0.54,42.1,55.7,69.3,36.1,2.16,17.4,Yakima
1917-06,0.16,45.4,61.3,77.3,39.2,2.41,24.26,Yakima
1917-07,0,51.9,71,90,45.2,3.55,38.74,Yakima
1917-08,0,51.4,70.9,90.3,45.5,2.82,39.2,Yakima
1917-09,0.37,46.6,62.5,78.4,43.4,1.71,24.02,Yakima
1917-10,0,36.9,54.1,71.3,36,0.86,19.24,Yakima
1917-11,1.9,32.3,43.5,54.7,33.1,0.47,8.03,Yakima
1917-12,2.44,31,39.3,47.6,31.1,0.61,5.06,Yakima
1918-01,0.99,28.9,36.4,43.8,28,0.69,4.21,Yakima
1918-02,1.14,24.6,33.9,43.2,24.2,0.6,4.69,Yakima
1918-03,0.22,31.3,43.2,55.1,28.5,1.06,9.41,Yakima
1918-04,0.01,35.7,51.8,68,29.4,1.79,18.12,Yakima
1918-05,0.72,42,56.5,71,35.6,2.21,19.07,Yakima
1918-06,0.1,51.5,69.1,86.7,42.3,3.78,34.82,Yakima
1918-07,0.61,54.4,71,87.5,47.2,3.6,34.35,Yakima
1918-08,0.27,51.2,66.6,82,46.4,2.47,27.27,Yakima
1918-09,0.82,48.6,65.8,83.1,46.9,1.35,28.4,Yakima
1918-10,1.1,40.2,53.1,66,40.5,0.65,13.5,Yakima
1918-11,0.56,30,40,50,30.4,0.52,6.35,Yakima
1918-12,0.43,25.4,33,40.7,27.1,0.42,3.22,Yakima
1919-01,1.53,22.2,31.4,40.6,22.7,0.49,3.99,Yakima
1919-02,1.75,25.8,34.9,43.9,26.8,0.5,4.45,Yakima
1919-03,0.31,31.6,43.8,56,28.3,1.14,9.9,Yakima
1919-04,0.47,37,51.8,66.5,32.4,1.62,16.15,Yakima
1919-05,0.28,41.8,56.9,72.1,35.5,2.2,19.98,Yakima
1919-06,0.09,45,61.8,78.6,38.5,2.52,25.75,Yakima
1919-07,0.11,53.3,71.5,89.7,45.3,3.78,38.16,Yakima
1919-08,0.07,52.8,70.2,87.5,45.5,2.89,34.79,Yakima
1919-09,0.78,43.3,59.4,75.4,41.3,1.29,21.53,Yakima
1919-10,0.27,33.2,47.7,62.2,32.3,0.81,13.04,Yakima
1919-11,1.14,28.1,38.1,48.1,29.2,0.45,5.68,Yakima
1919-12,2.23,14.3,22.7,31.1,15.4,0.44,2.38,Yakima
1920-01,0.99,22.8,30.5,38.2,22.9,0.52,3.18,Yakima
1920-02,0.15,25.2,36.3,47.3,24.7,0.64,6.28,Yakima
1920-03,0.19,31.4,43,54.6,27.5,1.21,9.3,Yakima
1920-04,0.71,34,46.9,59.8,29.5,1.47,12.01,Yakima
1920-05,0.27,38.7,54.1,69.4,33.2,1.83,18.27,Yakima
1920-06,0.36,46.8,61.9,77,40.8,2.49,23.36,Yakima
1920-07,0.33,54.9,72.4,90,46.8,3.96,37.99,Yakima
1920-08,0.51,53.8,70.4,87.1,47.4,3.22,33.51,Yakima
1920-09,0.61,45.4,59.6,73.8,42.1,1.7,19.65,Yakima
1920-10,0.36,37.6,49.6,61.7,37,0.86,11.42,Yakima
1920-11,1.86,29,39.3,49.6,30.5,0.41,6.1,Yakima
1920-12,1.92,26.2,33.1,40,27.4,0.48,2.95,Yakima
1921-01,1.5,22.3,30.9,39.4,23.8,0.46,3.45,Yakima
1921-02,1.59,28,36.9,45.9,28.3,0.59,4.95,Yakima
1921-03,0.69,33.1,44.5,55.8,30.3,1.14,9.41,Yakima
1921-04,0.31,34.6,48.1,61.6,29.5,1.6,13.29,Yakima
1921-05,0.7,42.2,57.9,73.7,37.9,1.75,20.96,Yakima
1921-06,0.23,49.4,64.7,79.9,42.3,3.01,26.01,Yakima
1921-07,0,50.7,68.4,86.2,44.7,2.9,33.32,Yakima
1921-08,0.07,52.5,69.4,86.2,46.7,2.84,32.52,Yakima
1921-09,0.25,42,56.4,70.8,37.8,1.74,18.16,Yakima
1921-10,0.48,36.2,52.2,68.2,36.5,0.68,16.48,Yakima
1921-11,4.03,27.8,38.6,49.5,27.9,0.57,6.64,Yakima
1921-12,1.19,22.4,29.9,37.3,23.9,0.45,2.76,Yakima
1922-01,0.49,11.3,21.4,31.6,11.8,0.43,2.86,Yakima
1922-02,0.52,19.3,29.7,40.1,19.4,0.54,4.38,Yakima
1922-03,0.85,27.9,39.1,50.3,25.7,0.93,7.47,Yakima
1922-04,0.19,34.1,47.5,60.9,28.9,1.61,12.92,Yakima
1922-05,0.11,41.2,56.3,71.4,34.2,2.3,19.72,Yakima
1922-06,0.15,51.9,69.4,86.9,42.8,3.91,34.87,Yakima
1922-07,0,55.7,73,90.3,46.7,4.42,38.64,Yakima
1922-08,0.61,54.5,70.4,86.3,48.3,3.18,31.94,Yakima
1922-09,0.15,46.1,63.3,80.5,42.8,1.71,26.69,Yakima
1922-10,0.97,39.3,53.1,66.9,40,0.59,14.31,Yakima
1922-11,0.54,28.4,36.4,44.4,30.3,0.36,3.93,Yakima
1922-12,2.32,15.9,24.6,33.4,17.1,0.44,2.67,Yakima
1923-01,1.86,25.6,33.5,41.4,26.7,0.48,3.48,Yakima
1923-02,0.42,20.5,30.5,40.6,20.2,0.56,4.49,Yakima
1923-03,0.19,29.9,43,56.2,26.2,1.15,10.42,Yakima
1923-04,0.62,37.2,51.9,66.6,32.2,1.66,16.31,Yakima
1923-05,0.29,43.1,57.4,71.6,36.6,2.32,19.37,Yakima
1923-06,0.46,49.3,63.5,77.8,43.5,2.57,23.32,Yakima
1923-07,1.73,55.7,71.8,87.9,51.3,2.73,33.1,Yakima
1923-08,0.64,53.9,70.9,87.9,48,3.09,34.45,Yakima
1923-09,0.77,47.2,63.7,80.3,45.7,1.21,25.44,Yakima
1923-10,0.74,37.9,51,64.2,37.9,0.72,12.86,Yakima
1923-11,0.37,31.6,42.2,52.8,32.2,0.52,7.34,Yakima
1923-12,1.76,24,32.2,40.4,25,0.47,3.57,Yakima
1924-01,0.75,18.4,26.9,35.3,18.7,0.49,2.99,Yakima
1924-02,0.69,31.5,41.3,51.1,30.6,0.75,6.82,Yakima
1924-03,0.15,30.9,43,55,27.5,1.15,9.75,Yakima
1924-04,0,35.7,50.7,65.7,29.8,1.77,16.24,Yakima
1924-05,0,45.9,63.4,81,38.3,2.78,28.45,Yakima
1924-06,0.18,50,65.3,80.6,42.1,3.32,27.08,Yakima
1924-07,0.1,54,71,88,46,3.91,35.5,Yakima
1924-08,0.3,52.2,68.5,84.9,46.9,2.78,30.65,Yakima
1924-09,0.37,45.1,61.6,78.1,42.3,1.48,24.05,Yakima
1924-10,1.04,37.5,50.4,63.3,37.8,0.67,12.36,Yakima
1924-11,2.27,28.2,37,45.9,30.1,0.38,4.55,Yakima
1924-12,0.75,15.4,24.9,34.4,16.9,0.42,2.97,Yakima
1925-01,1.08,25.2,33.6,42.1,25,0.6,4.15,Yakima
1925-02,1.21,31.4,40.7,49.9,31.3,0.67,6.11,Yakima
1925-03,0.25,32.1,44.7,57.3,29.1,1.14,10.53,Yakima
1925-04,0.77,38.6,53.6,68.6,34.6,1.58,17.3,Yakima
1925-05,1.1,45.1,59.9,74.8,41.1,1.83,21.03,Yakima
1925-06,0.15,50.2,65.7,81.1,41.7,3.35,27.88,Yakima
1925-07,0,56.6,73.9,91.2,46.2,4.55,40.39,Yakima
1925-08,0.04,51.9,68.6,85.3,45.3,2.61,32.01,Yakima
1925-09,1.07,47.3,61.1,74.9,44.4,1.66,19.97,Yakima
1925-10,0.14,34.9,50.2,65.6,33.9,0.85,15.03,Yakima
1925-11,0.95,27.7,37.7,47.7,28.3,0.49,5.75,Yakima
1925-12,1.14,29.7,35.9,42.1,30.9,0.48,2.89,Yakima
1926-01,0.86,26.4,32,37.5,27.6,0.5,2.1,Yakima
1926-02,1.94,31,40.5,50.1,31.2,0.58,6.14,Yakima
1926-03,0.05,34.1,48.7,63.4,30.1,1.33,14.31,Yakima
1926-04,0.28,40,56,72,34.6,1.87,20.39,Yakima
