"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1981","3.25","3.11","2.60","3.80","2.44","3.86","2.21","0.07","3.06","5.91","4.70","6.99","42.00"
"1982","6.43","4.44","3.94","2.92","0.88","1.71","2.80","1.12","2.32","4.85","5.19","6.79","43.39"
"1983","5.14","4.51","3.02","1.98","2.35","5.35","2.02","2.15","2.44","1.52","9.30","4.23","44.01"
"1984","3.74","4.13","4.09","2.68","4.25","2.92","0.72","1.96","3.61","2.67","7.51","5.89","44.17"
"1985","0.54","M","2.19","2.57","2.24","2.73","0.09","1.81","2.63","6.46","3.52","0.76","M"
"1986","6.48","3.34","1.75","3.67","3.56","0.91","2.03","0.06","2.40","2.93","7.29","4.02","38.44"
"1987","5.67","1.95","4.51","2.82","1.89","0.81","0.87","1.28","0.81","0.08","3.18","7.70","31.57"
"1988","3.24","1.02","5.28","3.70","3.61","2.61","0.92","0.39","2.07","2.05","7.31","3.87","36.07"
"1989","4.60","2.44","5.41","1.21","2.83","1.43","0.59","1.82","0.31","3.66","5.27","3.07","32.64"
"1990","5.80","5.11","3.32","3.63","2.52","3.46","0.98","0.63","0.42","5.83","7.84","3.58","M"
"1991","3.14","4.65","3.59","3.75","2.90","1.82","0.34","1.69","1.38","1.50","6.06","2.45","33.27"
"1992","5.20","3.46","1.77","2.85","1.17","2.61","2.11","0.35","2.18","1.05","5.60","4.34","32.69"
"1993","1.52","0.40","3.05","4.48","M","2.92","3.57","1.01","1.10","1.22","2.15","6.51","M"
"1994","3.53","3.90","3.47","3.35","1.33","1.30","0.39","0.08","1.54","3.29","6.38","6.94","35.50"
"1995","3.42","1.30","4.99","2.22","1.56","1.07","1.67","3.15","0.96","5.45","5.24","6.94","37.97"
"1996","4.73","5.26","0.87","4.84","4.31","1.18","0.52","0.47","4.78","6.47","M","7.48","M"
"1997","4.24","2.99","6.08","2.75","2.26","4.42","1.55","0.73","3.15","5.30","2.94","4.05","M"
"1998","7.12","2.65","4.53","2.45","3.27","1.33","0.48","0.38","0.57","5.21","6.13","5.82","39.94"
"1999","5.74","6.57","3.83","2.29","2.87","4.38","2.10","2.12","0.33","3.23","8.72","4.57","47.17"
"2000","4.33","3.37","4.82","2.70","3.06","1.61","0.72","0.46","1.82","3.46","M","2.62","M"
"2001","3.50","2.12","2.47","2.98","2.78","3.93","1.71","1.44","1.03","5.33","M","5.65","M"
"2002","5.31","2.78","3.36","1.91","2.72","1.25","1.34","0.11","0.85","1.25","2.15","5.11","M"
"2003","M","1.62","4.29","2.85","1.38","0.66","0.03","0.35","0.80","5.12","M","3.66","M"
"2004","5.46","2.97","2.63","0.80","3.90","0.96","0.46","2.94","2.43","2.73","4.41","4.68","M"
"2005","M","1.50","2.64","5.69","2.38","3.51","0.87","0.67","M","3.52","4.85","M","M"
"2006","M","4.03","2.42","3.06","2.85","1.56","0.25","0.08","2.01","2.53","8.11","6.79","M"
"2007","3.43","2.57","4.63","2.81","1.43","2.07","1.37","1.84","2.00","3.81","3.39","8.97","38.32"
"2008","3.72","M","4.91","3.07","2.17","2.69","0.62","2.11","0.98","2.73","M","3.63","M"
"2009","3.36","1.20","3.97","2.98","3.00","0.51","0.32","0.95","M","5.81","M","2.75","M"
"2010","M","2.39","2.46","3.96","3.94","5.24","0.10","1.44","4.45","2.37","M","M","M"
"2011","5.90","3.47","7.58","5.15","3.42","3.34","1.64","0.18","0.63","2.26","6.78","0.96","M"
"2012","5.55","5.13","5.88","3.47","3.70","4.37","2.13","0.02","0.29","6.31","6.39","8.93","M"
"2013","6.22","2.40","3.67","3.94","2.31","2.02","M","M","M","1.43","M","M","M"
"2014","M","5.04","7.29","3.77","3.06","1.81","1.18","M","3.52","6.29","5.54","6.08","M"
"2015","7.15","5.40","3.37","2.43","0.52","0.62","0.32","2.11","2.49","3.63","6.60","8.82","43.46"
"2016","6.89","3.26","6.11","2.23","1.31","1.87","0.55","0.09","2.80","7.36","8.33","3.23","44.25"
"2017","2.29","5.76","7.01","4.02","4.19","0.93","0.00","0.13","1.11","3.43","8.20","3.89","M"
"2018","6.45","5.12","4.97","5.56","0.61","2.61","0.02","0.41","3.61","3.37","4.94","4.54","43.09"
"2019","2.24","3.05","1.98","4.03","2.00","M","0.90","0.71","M","3.29","M","5.18","31.19"
"2020","5.82","7.12","M","1.89","4.16","4.53","0.72","1.09","2.73","3.55","5.42","5.64","45.64"
"2021","5.88","5.09","2.78","1.84","M","1.50","0.06","0.74","2.70","5.99","8.37","5.01","41.08"
"2022","M","2.96","3.76","2.75","M","3.04","0.29","0.10","M","M","M","M","M"
