"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1996","2.23","2.93","1.61","2.15","1.78","1.19","0.34","0.80","0.79","3.27","4.04","4.10","25.23"
"1997","1.67","1.40","2.40","2.56","2.27","0.63","0.80","0.14","0.92","1.67","1.99","1.00","17.45"
"1998","2.08","1.59","1.21","0.89","3.09","0.84","0.26","0.27","0.21","0.27","3.78","3.28","17.77"
"1999","1.89","3.27","0.69","0.44","0.73","1.36","0.13","1.07","T","0.89","2.06","2.26","14.79"
"2000","1.96","1.61","1.64","2.16","2.22","0.91","0.35","T","1.12","0.64","1.13","0.93","14.67"
"2001","0.63","0.66","1.37","1.71","0.79","1.10","0.28","0.26","0.17","2.10","2.61","2.03","13.71"
"2002","1.15","1.04","1.02","0.88","1.10","1.50","0.25","1.24","0.55","0.18","1.65","3.27","13.83"
"2003","3.40","0.52","2.13","1.41","1.49","0.22","T","0.44","0.58","0.51","1.57","2.14","14.41"
"2004","1.42","1.46","0.67","0.57","3.67","1.05","0.08","1.88","0.69","1.06","1.13","1.34","15.02"
"2005","1.15","0.04","2.03","0.79","3.58","1.38","1.10","0.46","0.84","1.03","2.02","2.96","17.38"
"2006","4.48","1.20","1.23","1.69","1.09","3.09","0.10","0.25","0.32","0.93","4.38","2.37","21.13"
"2007","0.67","1.81","1.00","0.50","1.60","0.59","0.43","0.57","0.37","1.18","1.53","3.72","13.97"
"2008","3.18","0.93","1.86","1.27","0.93","1.00","T","0.57","0.54","0.30","1.76","3.94","16.28"
"2009","1.19","1.22","2.43","1.29","0.93","1.18","0.48","0.74","0.49","2.31","1.31","1.88","15.45"
"2010","1.54","1.28","1.20","1.21","2.15","2.56","0.36","0.21","0.69","1.54","3.10","3.19","19.03"
"2011","2.43","1.14","3.25","1.81","1.83","0.57","0.53","0.23","0.14","0.73","1.73","1.01","15.40"
"2012","1.81","1.68","4.56","1.39","0.69","2.86","0.84","0.13","T","1.54","3.24","2.58","21.32"
"2013","1.63","0.74","0.82","0.94","0.80","1.86","T","0.68","1.56","0.09","1.56","0.68","11.36"
"2014","1.01","1.81","2.88","1.14","0.56","1.84","0.18","0.58","0.26","1.42","1.34","1.97","14.99"
"2015","1.91","1.04","2.43","0.53","0.85","0.07","0.19","0.18","0.52","1.14","0.77","4.45","14.08"
"2016","2.74","0.72","3.30","0.32","0.78","0.51","0.27","0.16","0.21","6.23","1.57","1.49","18.30"
"2017","1.85","4.39","4.11","1.60","1.31","0.71","T","T","1.21","1.40","2.88","2.88","22.34"
"2018","2.55","1.60","1.30","2.03","1.45","0.55","0.06","0.17","0.02","1.64","1.96","2.62","15.95"
"2019","1.75","2.40","0.71","1.47","1.35","0.44","0.52","0.48","1.98","1.53","0.68","2.14","15.45"
"2020","3.17","0.89","0.81","0.29","3.24","0.88","0.05","0.02","0.33","1.66","1.65","2.37","15.36"
"2021","2.82","0.84","0.26","0.21","0.20","0.43","0.12","0.15","1.35","1.17","2.60","1.35","11.50"
"2022","2.13","1.18","1.26","1.09","1.50","2.46","0.34","T","0.53","M","M","M","M"
