"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1996","40.5","42.1","46.7","51.8","51.6","59.9","66.5","65.8","58.4","51.5","43.5","38.8","M"
"1997","M","42.7","M","49.7","58.8","60.1","64.4","M","63.1","51.2","48.6","41.5","M"
"1998","41.4","44.3","47.4","49.6","55.8","59.9","68.1","66.4","63.4","53.3","46.8","39.3","M"
"1999","42.2","41.5","44.1","M","52.3","58.6","62.8","65.4","60.7","51.8","46.6","42.7","M"
"2000","39.0","42.6","M","50.8","M","60.8","63.9","64.1","60.8","52.8","42.0","39.5","M"
"2001","40.8","39.7","45.0","48.4","55.1","58.2","63.5","65.1","60.5","51.4","46.6","39.8","M"
"2002","40.7","41.9","M","48.5","53.5","61.5","M","65.4","61.1","51.8","M","42.6","M"
"2003","45.0","42.6","47.5","49.1","55.3","62.8","67.5","66.5","62.1","55.0","M","M","M"
"2004","40.1","43.2","M","M","M","62.8","67.7","M","59.5","53.0","M","42.3","M"
"2005","41.8","42.0","49.0","51.1","58.4","60.0","65.2","66.5","59.3","53.9","42.7","40.5","M"
"2006","43.9","39.9","45.0","50.1","56.1","62.4","66.8","64.9","61.7","52.0","43.2","39.8","52.2"
"2007","38.7","43.2","46.8","49.7","55.5","59.3","67.3","64.2","60.1","50.7","43.8","38.7","M"
"2008","37.5","42.3","42.8","45.5","55.6","57.1","64.2","65.3","60.3","51.1","47.5","M","M"
"2009","38.1","40.5","41.2","48.1","54.9","62.3","M","65.0","62.2","50.7","45.2","36.7","M"
"2010","44.4","44.5","46.7","48.5","52.7","58.2","63.8","64.7","59.9","52.9","42.7","41.0","M"
"2011","40.3","38.3","44.0","45.3","51.7","59.1","62.8","64.5","63.8","52.3","41.7","39.9","M"
"2012","38.8","41.8","42.2","50.5","54.5","57.4","63.2","66.7","62.0","52.3","46.4","40.8","M"
"2013","38.2","44.3","46.2","M","56.8","61.8","66.1","67.5","61.4","50.9","44.4","37.6","M"
"2014","41.7","39.0","47.2","51.6","58.2","60.8","67.6","69.3","63.6","56.4","45.0","42.8","M"
"2015","44.8","48.1","50.3","50.2","56.2","65.8","69.4","67.6","59.6","56.8","43.9","41.5","M"
"2016","41.9","46.1","47.1","55.3","58.0","62.6","65.1","67.4","60.4","53.4","49.3","36.6","M"
"2017","37.2","40.3","44.3","49.3","56.7","61.8","66.0","69.6","63.9","52.3","44.9","39.6","M"
"2018","43.9","41.1","45.6","50.6","60.2","60.7","68.6","67.2","60.9","53.1","47.0","42.2","53.5"
"2019","42.3","36.1","45.9","M","59.2","61.5","66.6","68.2","62.7","50.3","M","43.5","M"
"2020","43.5","42.7","43.7","51.4","58.5","60.5","65.2","67.2","64.9","55.0","M","44.0","M"
"2021","M","41.4","45.3","M","M","M","M","M","M","M","46.7","M","M"
"2022","41.0","M","M","46.7","52.8","M","68.3","70.0","65.4","M","M","M","M"
