"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"2005","M","M","M","M","M","M","64.1","64.6","57.9","52.4","43.1","40.9","M"
"2006","44.6","41.3","45.5","49.7","55.7","61.7","64.8","63.1","58.6","50.9","43.6","41.3","51.8"
"2007","37.7","43.4","46.1","49.1","55.0","59.2","64.8","63.3","57.4","50.2","43.8","39.3","50.8"
"2008","37.4","42.3","43.8","45.9","54.9","57.5","62.6","62.7","58.1","50.1","47.4","M","M"
"2009","36.9","38.1","41.2","49.3","M","62.0","64.8","63.0","59.9","50.7","45.8","35.6","M"
"2010","45.6","45.8","46.9","50.2","52.9","M","M","62.6","59.3","52.7","41.7","41.4","M"
"2011","39.4","38.8","43.2","45.7","52.2","M","62.3","63.8","60.9","50.5","41.9","39.6","M"
"2012","37.7","42.4","42.8","50.1","54.5","57.7","63.2","65.5","59.5","51.0","46.4","39.8","50.9"
"2013","37.6","42.7","46.1","49.2","57.1","62.1","65.7","65.3","60.1","49.2","43.9","36.7","51.4"
"2014","40.3","38.0","45.5","52.0","58.2","61.0","65.3","67.1","61.9","M","42.7","42.8","M"
"2015","42.7","47.2","49.1","51.3","59.1","65.0","67.8","65.7","58.2","54.5","41.4","41.3","53.6"
"2016","41.3","46.2","48.7","54.1","57.6","60.6","65.1","65.1","58.1","52.1","48.9","33.5","52.6"
"2017","36.4","37.6","44.8","50.1","55.6","60.2","64.7","65.1","60.6","M","M","36.3","M"
"2018","41.3","M","43.7","49.6","58.5","60.8","66.6","M","M","M","46.3","M","M"
"2019","41.8","32.9","44.1","49.6","58.2","60.8","63.7","64.7","60.2","48.9","45.4","41.5","51.1"
"2020","40.4","41.0","42.5","49.7","57.5","58.1","62.9","64.2","61.6","51.8","44.1","41.9","51.3"
"2021","42.2","37.6","44.1","50.4","54.7","63.8","65.2","64.9","59.0","51.4","46.2","M","M"
