"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"2006","M","M","M","M","M","M","M","M","M","M","M","M","M"
"2007","31.3","37.8","47.1","M","M","M","M","M","M","37.6","27.5","M","M"
"2008","M","31.9","M","M","45.7","M","M","M","M","M","44.1","29.0","M"
"2009","31.7","35.1","38.3","48.2","56.9","63.4","72.7","70.9","63.6","46.4","41.4","27.0","M"
"2010","38.4","41.0","44.3","M","53.2","61.1","70.7","69.1","60.9","M","36.8","35.0","M"
"2011","34.0","33.6","42.9","44.3","52.4","M","67.3","70.5","M","51.2","39.7","31.2","M"
"2012","33.6","36.1","41.5","50.7","55.1","60.3","71.2","71.4","62.1","49.7","M","36.9","M"
"2013","29.3","38.3","43.9","48.5","57.5","63.2","73.2","71.6","64.5","47.2","38.4","28.8","50.4"
"2014","33.5","31.1","44.4","M","58.2","63.4","75.3","72.6","62.9","56.5","38.5","35.1","M"
"2015","36.1","43.2","47.8","49.5","59.4","71.1","73.8","71.6","60.2","54.5","37.9","35.8","M"
"2016","34.5","42.7","46.0","54.7","58.3","65.2","69.4","70.2","59.4","51.7","46.6","27.8","52.2"
"2017","21.7","33.4","45.3","49.5","58.1","63.8","73.4","73.6","62.6","48.2","42.1","29.3","M"
"2018","37.8","35.4","42.4","49.4","61.8","63.2","72.6","70.5","59.2","48.9","39.7","M","M"
"2019","34.6","26.3","34.2","50.1","58.4","64.5","68.9","71.1","61.1","44.4","38.0","34.7","49.0"
"2020","38.4","38.8","41.1","49.4","57.1","62.8","70.0","71.8","63.8","51.2","40.5","34.7","51.8"
"2021","37.6","33.5","43.2","50.3","57.5","70.9","75.8","71.4","61.6","50.3","43.5","34.7","52.6"
"2022","31.9","35.6","45.1","43.9","52.0","62.2","73.3","74.7","63.9","M","M","M","M"
