Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
2001,38.1,37.8,42.5,45.8,53.6,55.7,60.4,62.8,57.5,48.3,44.8,38.5,48.9,Thurston
2002,39.2,39.4,40.5,46.6,51.1,59.6,63.3,62.6,57.5,48.9,44.3,41.1,49.6,Thurston
2003,43.3,40.2,45.8,47.3,52.8,60.5,65.1,63.7,60.4,53,40.3,39.2,51.1,Thurston
2004,39.2,41.8,46,50.2,54.8,60.3,65.9,66.6,57.1,51.7,43.1,41.1,51.5,Thurston
2005,40.9,39.5,47.4,49.5,56.6,58.5,63.5,64.6,56.6,52.2,41.8,39.3,50.9,Thurston
2006,42.8,39.1,43.6,48.1,54.8,60.9,65.3,62.5,59.6,49.6,43.5,38.5,50.7,Thurston
2007,35.8,42.4,46.2,48,53.6,57.9,65.4,62.4,57.8,48.5,42.2,38.9,50,Thurston
2008,36.2,41.2,41,44.1,54.5,56.5,62.6,64,58.5,49.6,46.5,35,49.2,Thurston
2009,38.1,38.3,40.2,47,53.8,60.8,66.8,63.1,59.6,49.4,44.4,33.7,49.6,Thurston
2010,43.7,43.3,44.5,47.5,51,56.9,62.5,63.2,59.1,50.4,41.9,40.5,50.4,Thurston
2011,40.2,37.1,43.1,43.7,50.3,56.8,61.8,63,60.9,50.3,40.5,36.9,48.8,Thurston
2012,37.4,40.9,42,48.9,52.7,56.4,62.6,64.5,58.5,50.8,44.4,39.7,49.9,Thurston
2013,36.5,41.5,45.1,48.2,55.6,61.1,64.1,65.9,60.9,48.2,42.3,36,50.5,Thurston
2014,40.4,38.3,46.2,49.6,55.9,59.6,66.7,66.8,61.1,55.8,43.1,41.4,52.2,Thurston
2015,42.6,46,47.9,48.5,56.6,65.1,68,66.2,57.9,54.5,41.3,40.6,53,Thurston
2016,40.4,44.9,46.2,53.2,57.2,60.4,64.1,65.5,58.1,52.5,47.9,35.4,52.1,Thurston
2017,35.2,39.6,44.3,47.6,55.9,60.5,64.8,67.3,61.5,49.4,43.7,37,50.6,Thurston
2018,42.6,39,42.6,48.7,57.6,59.2,66.6,65.8,58,49.9,44.7,40.4,51.3,Thurston
2019,40.5,33.6,42.7,49.6,57.5,60.1,64.2,65.4,59.3,46.9,42,42,50.4,Thurston
2020,42.9,40.6,42.1,48.4,56.2,59.8,63.7,64.9,62.6,51.6,43.3,41.6,51.5,Thurston
2021,41.6,39.7,42.1,49.2,54.3,63.9,65.6,65.6,59.7,49.8,45.7,38.2,51.3,Thurston
2022,41.5,39.2,45.5,44.3,51.1,58.7,66.5,67.5,62.1,M,M,M,M,Thurston
