Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
2002,40.5,43.5,43.3,M,M,M,66.6,66,M,54.1,47.4,43.4,M,Cowlitz
2003,45.1,M,48.4,50.7,56.1,63.7,67.7,66.8,64.1,57.3,43.3,42.1,M,Cowlitz
2004,38.8,44.8,49.5,54,58.4,63.3,68.7,68.8,61.3,55.8,45.4,42.9,M,Cowlitz
2005,42.6,43,50.5,51.7,59.6,60.3,67.3,67.8,59.9,55.4,44.2,40.8,M,Cowlitz
2006,45.4,42.3,47,52.9,58.3,63.4,M,M,M,53.9,45.9,40.4,M,Cowlitz
2007,M,44.4,50.6,51.9,57.1,61.8,68.3,66.5,61.5,52.5,45.4,M,M,Cowlitz
2008,M,44.7,45,48.3,58.2,59.5,66.3,67.4,63.5,53.8,49.2,37.9,M,Cowlitz
2009,39.6,41.7,44.4,51.2,57.5,63.5,70.4,67.8,64.6,53.7,47.1,36.2,53.2,Cowlitz
2010,46.1,47.4,48.7,50.6,54.4,59.6,65.4,66.5,63,55.1,45.2,42.9,53.8,Cowlitz
2011,41.9,40.2,46.2,47,53.6,60.3,64.4,67.2,65.7,54.3,44.4,39.4,52.1,Cowlitz
2012,40.6,43.3,44.8,53.3,56.6,60.2,65.7,68.2,64.1,55.3,47.9,42.1,53.5,Cowlitz
2013,38,M,M,M,M,63.5,M,M,M,M,M,M,M,Cowlitz
2014,42,M,47.6,51,58.6,60.8,67.5,M,64.8,60.1,45.4,44.7,M,Cowlitz
2015,44.9,49.8,53,52.6,58.6,65.9,69.6,69,61.9,59.2,43.8,42.9,56,Cowlitz
2016,43.3,49.1,50.2,56.7,60.5,63.4,66.4,69.1,61.4,55.6,50.8,36.9,M,Cowlitz
2017,34.6,41.9,47.5,50.7,58.7,63.1,66.5,69.8,65,53.1,46.9,39.4,M,Cowlitz
2018,45.2,41.2,46.4,52.4,60.8,62.8,69.3,68.3,61.3,54.2,46.7,41.9,M,Cowlitz
2019,42.5,37.4,46.1,53.3,60.5,62.8,66.7,68.2,62.6,50.1,45.3,42.7,53.3,Cowlitz
2020,45.5,43.6,45.2,53.2,59.1,62.4,66.7,68.1,65.8,54.9,45.9,43,54.5,Cowlitz
2021,44.4,41.8,45.9,52.9,57.2,66.2,67.9,68.1,63.2,53.3,49.3,39.8,M,Cowlitz
2022,42,43.4,48.9,47.9,55.3,62.6,69.6,71.5,65.9,M,M,M,M,Cowlitz
